Group,Detector,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Value_45,Value_46,Value_47,Value_48,Value_49,Value_50,Value_51,Value_52,Value_53,Value_54,Value_55,Value_56,Value_57,Value_58,Value_59,Value_60,Value_61,Value_62,Value_63,Value_64,Value_65,Value_66,Value_67,Value_68,Value_69,Value_70,Value_71,Value_72,Value_73,Value_74,Value_75,Value_76,Value_77,Value_78,Value_79,Value_80
group_83,ET_2,150.49869566629332,-3244.9951694079227,190512.0649554785,228.74733670500464,433.75345332615973,6233682.1954616625,145.70109596058296,6278616.4806868415,214.33172236140172,-3244.9951694079227,537546.4246806946,-30386617.368001193,-4816.141970334798,49317.632271250826,118074765.4491935,14.379526187883073,113188812.04448041,24093.13820631008,190512.0649554785,-30386617.368001193,1725726720.4328814,85.66682630073721,-2725176.3166525434,-5968206190.878681,-143589.43419423615,-5687450102.693848,-1333689.8808188178,228.74733670500464,-4816.141970334798,85.66682630073721,11023.88586413083,-199.39874620976698,-7498.687942503995,5906.663011159591,-8368.369088442942,0.3003695278044091,433.75345332615973,49317.632271250826,-2725176.3166525434,-199.39874620976698,8683.31342985768,50329986.23014727,350.97782830990514,49970506.39607661,4247.947748242499,6233682.1954616625,118074765.4491935,-5968206190.878681,-7498.687942503995,50329986.23014727,629449927197.5859,2655676.3240344767,636147721843.7175,24633891.73766977,145.70109596058296,14.379526187883073,-143589.43419423615,5906.663011159591,350.97782830990514,2655676.3240344767,3188.9728866361065,2636388.77690445,224.2220431433759,6278616.4806868415,113188812.04448041,-5687450102.693848,-8368.369088442942,49970506.39607661,636147721843.7175,2636388.77690445,643105375886.4456,24458000.244215913,214.33172236140172,24093.13820631008,-1333689.8808188178,0.3003695278044091,4247.947748242499,24633891.73766977,224.2220431433759,24458000.244215913,2078.999555422497
group_83,ET_3,149.95617804981515,-3297.3782400501,194243.21123835014,-30.891992938052017,430.92122089072484,6422935.97213017,-9.533896509100932,6468909.221856793,221.905952372243,-3297.3782400501,529300.4365001844,-30552038.18176463,-5581.362571865666,46104.16389811098,109117465.59965514,-1971.9245715758757,104182412.39029017,23736.907661449324,194243.21123835014,-30552038.18176463,1772879960.423183,252.60989416397328,-2662845.180754231,-6137818244.273252,-22022.578274863845,-5849198642.659981,-1371423.276840601,-30.891992938052017,-5581.362571865666,252.60989416397328,11333.575863404556,-30.38085575284188,-14160.819503065633,4781.881693962356,-15157.323690766703,0.10200973238624603,430.92122089072484,46104.16389811098,-2662845.180754231,-30.38085575284188,8060.750558305719,49194227.47699377,53.71667219067694,48843379.66137239,4151.505333429947,6422935.97213017,109117465.59965514,-6137818244.273252,-14160.819503065633,49194227.47699377,647534649724.6667,393012.2517551421,654427035357.8934,25337708.31571754,-9.533896509100932,-1971.9245715758757,-22022.578274863845,4781.881693962356,53.71667219067694,393012.2517551421,2018.129084463012,389497.8544165493,34.31070953872337,6468909.221856793,104182412.39029017,-5849198642.659981,-15157.323690766703,48843379.66137239,654427035357.8934,389497.8544165493,661586693754.9321,25157037.963777825,221.905952372243,23736.907661449324,-1371423.276840601,0.10200973238624603,4151.505333429947,25337708.31571754,34.31070953872337,25157037.963777825,2138.159829345729
group_84,ET_1,13306.96370135928,36939.74580671073,-2115598.665506848,-389.86458457561025,2479.251683145535,397522.69822733174,81.89415743440642,19196.546619423432,1320.5992131454805,36939.74580671073,112172.03161508481,-6242759.108273355,2473.96390260967,9024.962002297054,20722132.31915023,1970.7113217824588,19651470.714352325,4905.680303174665,-2115598.665506848,-6242759.108273355,355710968.7064846,-187.75090635353817,-533899.8463978637,-1305280865.0218773,-53877.441341879945,-1244343674.60755,-286494.84204342746,-389.86458457561025,2473.96390260967,-187.75090635353817,2404.0912804494264,-113.57389888270791,-836.0072725240097,1020.105310090454,-1002.6612871076215,0.13808882095629452,2479.251683145535,9024.962002297054,-533899.8463978637,-113.57389888270791,1580.6997811361452,10065032.76424653,111.24285029889597,9994255.589119356,845.1561241887613,397522.69822733174,20722132.31915023,-1305280865.0218773,-836.0072725240097,10065032.76424653,138105644155.9976,1029745.091620886,139579147997.84192,5397196.25291036,81.89415743440642,1970.7113217824588,-53877.441341879945,1020.105310090454,111.24285029889597,1029745.091620886,448.9915644339619,1022831.2518668311,85.59492563691252,19196.546619423432,19651470.714352325,-1244343674.60755,-1002.6612871076215,9994255.589119356,139579147997.84192,1022831.2518668311,141109582309.75888,5359145.552636832,1320.5992131454805,4905.680303174665,-286494.84204342746,0.13808882095629452,845.1561241887613,5397196.25291036,85.59492563691252,5359145.552636832,453.42787915054544
group_84,ET_2,36894.7715237912,97389.04242572442,-5316778.9798638765,489.5716828016376,8252.663281903506,14670317.680337869,1490.2726681409154,13750037.822725018,4028.0755403346225,97389.04242572442,258797.46320250904,-14112383.188691271,629.5849091704191,23787.92300881493,56277546.23443693,3841.119317686382,53877985.75766978,11581.961130171014,-5316778.9798638765,-14112383.188691271,770086429.8562413,694.4715643395625,-1277622.2589556493,-2821763557.447533,-186247.32905515676,-2689480983.3060737,-620790.8197462156,489.5716828016376,629.5849091704191,694.4715643395625,5206.364156220698,-392.69697715724544,-2948.8493501830703,2968.8135528017037,-3319.6514487777413,0.03324564163130445,8252.663281903506,23787.92300881493,-1277622.2589556493,-392.69697715724544,4188.169727523205,23979992.39134475,383.3735738546308,23808408.979737185,2020.5632870437998,14670317.680337869,56277546.23443693,-2821763557.447533,-2948.8493501830703,23979992.39134475,297491981692.9877,3496801.388075147,300653754661.2649,11649208.942382958,1490.2726681409154,3841.119317686382,-186247.32905515676,2968.8135528017037,383.3735738546308,3496801.388075147,1781.588805214783,3471432.022909654,295.09542707507933,13750037.822725018,53877985.75766978,-2689480983.3060737,-3319.6514487777413,23808408.979737185,300653754661.2649,3471432.022909654,303938417377.7075,11565765.227610622,4028.0755403346225,11581.961130171014,-620790.8197462156,0.03324564163130445,2020.5632870437998,11649208.942382958,295.09542707507933,11565765.227610622,981.7571746359492
group_84,ET_3,12808.544027319986,35949.4878338753,-1758653.1079893112,1328.4248727025204,2796.796416954893,3673125.9588722694,828.7171542670351,3365484.077121005,1271.838168333665,35949.4878338753,112235.077426618,-5407962.217166723,587.3087387736508,10612.937638248222,29550343.803295422,171.85686978099636,28649131.677526444,4849.684277978967,-1758653.1079893112,-5407962.217166723,264683617.23214006,668.9228348793308,-465375.70500310423,-960251028.9785314,10070.147916335209,-914768196.7951212,-212794.8981393442,1328.4248727025204,587.3087387736508,668.9228348793308,1777.6642551279806,20.187462981363677,-1543.5599181016469,1185.7463304542557,-1670.654277748688,-0.10255707548322693,2796.796416954893,10612.937638248222,-465375.70500310423,20.187462981363677,1603.7491073482759,8629102.530822238,-20.077682665321195,8564813.988759909,733.2311052552423,3673125.9588722694,29550343.803295422,-960251028.9785314,-1543.5599181016469,8629102.530822238,100272066157.94287,-186899.5119658663,101327406035.14326,3946152.9448228916,828.7171542670351,171.85686978099636,10070.147916335209,1185.7463304542557,-20.077682665321195,-186899.5119658663,791.6247219298202,-185789.69731720927,-15.40654000395535,3365484.077121005,28649131.677526444,-914768196.7951212,-1670.654277748688,8564813.988759909,101327406035.14326,-185789.69731720927,102424386627.6895,3916766.650814702,1271.838168333665,4849.684277978967,-212794.8981393442,-0.10255707548322693,733.2311052552423,3946152.9448228916,-15.40654000395535,3916766.650814702,335.2809459555909
group_85,ET_1,76270.06300680693,107527.34644223806,-9747351.282448657,1365.8091753501087,-18033.403901585283,54817521.52465989,-675.8061400493078,53080095.71739404,9103.142774529138,107527.34644223806,159974.27488230914,-13982166.853853218,5180.4733074084115,-21023.421583508585,29969898.999779135,-2333.0846740703964,27336042.967277505,10614.199108819415,-9747351.282448657,-13982166.853853218,1261738554.5912287,654.1842514497525,2131815.206665376,-5012101692.719264,10144.488425503141,-4780020792.145065,-1076040.2184234224,1365.8091753501087,5180.4733074084115,654.1842514497525,9203.030907924049,8.445490787864173,1660.816416944464,-3961.2330349196177,1099.755493238324,0.38138758446869825,-18033.403901585283,-21023.421583508585,2131815.206665376,8.445490787864173,6814.744660346044,-40942864.80310775,29.139173822900208,-40650015.64882176,-3439.8297719899992,54817521.52465989,29969898.999779135,-5012101692.719264,1660.816416944464,-40942864.80310775,527561722959.3391,-189039.7598737408,533164395263.0863,20667366.490532212,-675.8061400493078,-2333.0846740703964,10144.488425503141,-3961.2330349196177,29.139173822900208,-189039.7598737408,1705.17964316664,-187148.9644160355,-16.707427553426825,53080095.71739404,27336042.967277505,-4780020792.145065,1099.755493238324,-40650015.64882176,533164395263.0863,-187148.9644160355,538985019714.93054,20519570.418992233,9103.142774529138,10614.199108819415,-1076040.2184234224,0.38138758446869825,-3439.8297719899992,20667366.490532212,-16.707427553426825,20519570.418992233,1736.3005486387392
group_85,ET_2,94630.12548856223,142369.4069573592,-12709707.4449457,1297.872189098887,-23083.268164274472,64100341.15903637,276.0300481417743,61807342.905239135,11512.979217695496,142369.4069573592,220062.3586539891,-19314875.778135046,2544.7362234740494,-29958.282490612975,46440997.56289532,-47.673454737656584,42807283.42961644,14938.446286295077,-12709707.4449457,-19314875.778135046,1716603310.5148082,4777.110408675136,2938943.236086404,-6839671307.286722,-115390.0423201377,-6523361000.1345825,-1466508.743957335,1297.872189098887,2544.7362234740494,4777.110408675136,12555.162574456523,-100.00675504109554,-5770.159436780981,-5921.601919807164,-6508.3636721628245,-0.7987103803887767,-23083.268164274472,-29958.282490612975,2938943.236086404,-100.00675504109554,9512.818519560797,-56537944.401222765,-318.8947842067315,-56134915.632018104,-4746.381910713127,64100341.15903637,46440997.56289532,-6839671307.286722,-5770.159436780981,-56537944.401222765,720418869726.671,2176917.4509562766,728075373472.1449,28212005.766472362,276.0300481417743,-47.673454737656584,-115390.0423201377,-5921.601919807164,-318.8947842067315,2176917.4509562766,2806.9922533040985,2161710.020711175,183.03770743463673,61807342.905239135,42807283.42961644,-6523361000.1345825,-6508.3636721628245,-56134915.632018104,728075373472.1449,2161710.020711175,736029380660.3743,28010905.672006965,11512.979217695496,14938.446286295077,-1466508.743957335,-0.7987103803887767,-4746.381910713127,28212005.766472362,183.03770743463673,28010905.672006965,2368.392578924347
group_85,ET_3,70966.92820669887,98686.65584032306,-9417902.649292078,2543.462130891132,-17257.120016834524,47952733.0522733,-1598.6027223781123,46250771.463451624,8563.207906929438,98686.65584032306,145375.74903161437,-13356993.077788228,2207.7069190512098,-19309.689025994965,16806806.65799045,-1472.9467166573806,14240869.125294792,9580.265434026836,-9417902.649292078,-13356993.077788228,1267948624.315489,896.0555106335387,2187081.8130770507,-5051519846.623283,42891.83638070116,-4817252904.277681,-1084581.4560354995,2543.462130891132,2207.7069190512098,896.0555106335387,9287.738735794232,39.036199282198304,-9158.341992432463,-4587.737654045321,-9883.215562887588,-0.004574685195921552,-17257.120016834524,-19309.689025994965,2187081.8130770507,39.036199282198304,7121.2504090979455,-41978876.91786764,122.13397087686526,-41676426.16746506,-3531.463628414572,47952733.0522733,16806806.65799045,-5051519846.623283,-9158.341992432463,-41978876.91786764,530937164845.32135,-833993.0890762461,536565208475.9672,20819127.23602897,-1598.6027223781123,-1472.9467166573806,42891.83638070116,-4587.737654045321,122.13397087686526,-833993.0890762461,2268.950710402378,-827765.3108487907,-70.12834272017841,46250771.463451624,14240869.125294792,-4817252904.277681,-9883.215562887588,-41676426.16746506,536565208475.9672,-827765.3108487907,542412813236.39966,20669165.58832203,8563.207906929438,9580.265434026836,-1084581.4560354995,-0.004574685195921552,-3531.463628414572,20819127.23602897,-70.12834272017841,20669165.58832203,1751.310779764473
group_86,ET_1,34575.61182717989,-31037.170423268533,2482167.4028439573,971.2532309916757,4830.6929966616135,-7626848.055780497,-820.5040610201016,-7221686.8703536205,-1866.283277236411,-31037.170423268533,29876.250494898515,-2290058.1428675153,299.7627311589374,-3672.4585664897727,1406381.232200531,-326.21167795411486,1022648.9001659388,1423.8310775480118,2482167.4028439573,-2290058.1428675153,182691584.14876363,-116.3734562986647,364257.51196794515,-626367627.1521412,5280.220587246589,-596538386.6722485,-141082.64889111347,971.2532309916757,299.7627311589374,-116.3734562986647,1161.8107466616757,14.617748418652653,-1210.7367632164105,-1063.2944700131393,-1302.4362654010724,-0.02950209343700323,4830.6929966616135,-3672.4585664897727,364257.51196794515,14.617748418652653,1460.655496184499,-6634565.3808234,7.655974555090594,-6584806.892513521,-565.6767330407312,-7626848.055780497,1406381.232200531,-626367627.1521412,-1210.7367632164105,-6634565.3808234,65249292020.41281,-97879.81651953608,65935023624.05762,2569880.944452595,-820.5040610201016,-326.21167795411486,5280.220587246589,-1063.2944700131393,7.655974555090594,-97879.81651953608,973.4353106466407,-97175.3356391,-8.120071417272488,-7221686.8703536205,1022648.9001659388,-596538386.6722485,-1302.4362654010724,-6584806.892513521,65935023624.05762,-97175.3356391,66647871739.03401,2550612.0022119624,-1866.283277236411,1423.8310775480118,-141082.64889111347,-0.02950209343700323,-565.6767330407312,2569880.944452595,-8.120071417272488,2550612.0022119624,219.10033141865796
group_86,ET_2,34347.45386801523,-30725.817430215546,2050283.0472931499,168.73523027967644,3110.8018762257125,-11705691.197659602,766.7609830097804,-11382594.24804286,-1824.684483431361,-30725.817430215546,29963.38664707738,-1860404.8731682322,-1361.8569863428024,-2631.6347469328434,6422988.651499724,-88.30052808087324,6123284.889249589,1432.2096256514747,2050283.0472931499,-1860404.8731682322,125248132.38071582,-92.24168443615677,163831.2915347684,-433118085.6615696,44434.37148550795,-412688404.4375001,-96957.46069263999,168.73523027967644,-1361.8569863428024,-92.24168443615677,800.7053023372144,124.2015192070379,-386.3803825519879,-333.69891696932547,-442.6683806846089,0.0372528269718359,3110.8018762257125,-2631.6347469328434,163831.2915347684,124.2015192070379,451.80787307389755,-3032150.240122039,66.08089168485817,-3010651.488253515,-255.58602988476161,-11705691.197659602,6422988.651499724,-433118085.6615696,-386.3803825519879,-3032150.240122039,45551340545.37144,-837488.1405559448,46034718516.60558,1785219.0761751952,766.7609830097804,-88.30052808087324,44434.37148550795,-333.69891696932547,66.08089168485817,-837488.1405559448,171.19984850060462,-831928.1650446262,-69.6516401041564,-11382594.24804286,6123284.889249589,-412688404.4375001,-442.6683806846089,-3010651.488253515,46034718516.60558,-831928.1650446262,46536930603.10123,1772327.3208119334,-1824.684483431361,1432.2096256514747,-96957.46069263999,0.0372528269718359,-255.58602988476161,1785219.0761751952,-69.6516401041564,1772327.3208119334,151.03538396431887
group_86,ET_3,89127.44462618021,-90453.2031038005,6165077.263929234,162.23240166581408,11383.942522412877,-24662494.79566589,2803.7432919218722,-23669983.998754997,-4931.860677910476,-90453.2031038005,92088.0837042274,-6266672.442827775,-458.3709523838431,-11034.554438793617,20208230.05888483,-2474.086149139937,19191660.892060097,4754.512465597596,6165077.263929234,-6266672.442827775,427021428.21275264,-311.5635927970288,760357.6861984521,-1478044879.101545,196312.75937057342,-1408477639.2517824,-330382.71597955644,162.23240166581408,-458.3709523838431,-311.5635927970288,2730.749173775308,544.9502815711478,-2325.4720178624307,-2071.4806370227,-2532.070204205294,0.0592876126570237,11383.942522412877,-11034.554438793617,760357.6861984521,544.9502815711478,2838.3626470509507,-14050206.151871385,289.6995516482522,-13949998.178490646,-1185.601647107811,-24662494.79566589,20208230.05888483,-1478044879.101545,-2325.4720178624307,-14050206.151871385,155763790110.86945,-3607199.6747597544,157420083852.75168,6098120.935227368,2803.7432919218722,-2474.086149139937,196312.75937057342,-2071.4806370227,289.6995516482522,-3607199.6747597544,1752.478166297416,-3580943.1263633054,-305.43216876315,-23669983.998754997,19191660.892060097,-1408477639.2517824,-2532.070204205294,-13949998.178490646,157420083852.75168,-3580943.1263633054,159140707259.28387,6054453.203163947,-4931.860677910476,4754.512465597596,-330382.71597955644,0.0592876126570237,-1185.601647107811,6098120.935227368,-305.43216876315,6054453.203163947,514.9744547934115
